sex,year,title,school_id,yearofphd,phd_id,business,basesalary,othersalary,salary,micro,macromoney,metrics,labor,io,public,enviroenergy,develop,intl,finance,health,expbehave,political,urban,econhist,educ,firstname,lastname,i_tenure
Male,2018,Professor,236,1968,98,0,30929,0,278361,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,690,1133,1
Male,2008,Assistant Professor,209,2001,153,0,85203,0,85203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,1134,0
Female,2014,Professor,220,1974,141,0,105292,0,106529.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,421,1135,1
Male,2018,Professor,225,1971,59,0,230892,0,239271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1136,1
Female,2010,Assistant Professor,225,2006,263,0,43600.02,-2034.68005371094,87200.0390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,1137,0
Male,2017,Professor,176,1976,236,1,156465.59,0,163964.078125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,1138,1
Male,2018,Assistant Professor,221,2016,61,0,138884,0,141540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,704,1139,0
Female,2018,Associate Professor,209,1987,223,0,108630,0,108630,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,463,1140,1
Male,2018,Associate Professor,128,2007,41,0,165910,0,165910,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,655,1141,1
Male,2003,Assistant Professor,135,1997,220,0,71000,0,71000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,406,1143,0
Male,2005,Professor,229,1992,27,0,120090,0,118795.0234375,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,270,1144,1
Male,2019,Professor,248,1989,98,0,298500,0,298500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1146,1
Male,2013,Professor,209,1986,27,0,220905,0,220905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,1147,1
Male,2010,Assistant Professor,111,2004,184,1,122034,0,122034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1148,0
Male,2018,Assistant Professor,10,2011,153,1,126650,0,126650,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,496,1149,0
Male,2012,Professor,128,1987,41,0,204166.54,0,204166.546875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109,1150,1
Male,2018,Associate Professor,209,2009,184,0,155016,0,155016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,1151,1
Male,2019,Professor,11,1997,105,1,324040,0,324040,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,269,1152,1
Male,2019,Assistant Professor,11,2011,153,1,123042,0,123042,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,263,1153,0
Female,2005,Assistant Professor,209,2003,26,0,83547,0,83547,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,250,1154,0
Male,2017,Assistant Professor,229,2014,136,0,123848.76,0,122684.1328125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,735,1154,0
Female,2019,Associate Professor,11,2004,63,1,144376,0,144376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,1155,1
Male,2018,Assistant Professor,227,2012,149,0,139150,15767,141350,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,192,1156,0
Male,1997,Assistant Professor,159,1990,98,0,48396,0,48396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1157,0
Male,2018,Assistant Professor,228,2017,197,0,124417,17881,126712.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,1158,0
Female,2018,Professor,111,1988,139,0,211585,0,211585,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,1159,1
Male,2018,Professor,128,1987,175,0,159299.35,0,159299.34375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151,1160,1
Male,2013,Assistant Professor,128,2006,153,0,99071.78,0,99071.78125,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,603,1161,0
Male,2018,Professor,223,2007,175,0,323583,133022,344863.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,1162,1
Male,2018,Professor,136,1993,175,0,388538,388538,388538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,721,1163,1
Male,2018,Associate Professor,242,2011,98,0,245000,0,245000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,725,1164,1
Male,2018,Professor,223,2003,220,0,311400,105188,314366.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,718,1165,1
Male,2003,Assistant Professor,185,1996,220,1,90657,0,90657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,362,1166,0
Male,2018,Professor,48,1979,261,0,145973,0,145973,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1167,1
Male,2013,Professor,10,1970,176,1,196930,0,196930,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,478,1168,1
Male,2017,Professor,108,2006,111,0,248210.4,0,254446.59375,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,724,1168,1
Male,2018,Associate Professor,220,2012,49,0,217367,64774,228683.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,1168,1
Male,2017,Professor,108,1978,209,0,232152.41,0,232666.40625,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,324,1169,1
Male,2018,Professor,261,1986,41,0,203709,0,203709,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,324,1170,1
Male,2018,Associate Professor,261,2000,153,0,89947,0,89947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251,1171,1
Male,2018,Professor,128,1981,236,0,169178.3,0,169178.296875,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,362,1172,1
Male,2018,Professor,228,1976,220,0,248133,500,256933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1173,1
Male,2018,Associate Professor,220,2013,141,0,220492,162102,260996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,130,1174,1
Male,2018,Professor,226,1992,197,0,247425,32044,252846,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,359,1175,1
Male,2009,Assistant Professor,242,2003,153,0,87313,0,87313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,1175,0
Male,2013,Professor,176,1978,122,1,129578.58,129578.58,125812.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1176,1
Male,2018,Professor,185,1991,185,1,229207.34,0,229207.34375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1177,1
Male,2017,Professor,108,2015,126,0,130734.2,0,126486.796875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,685,1178,1
Male,2018,Professor,223,2004,197,0,352333,39744,375472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,1179,1
Male,2018,Professor,159,1996,41,0,245580,0,245580,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,1180,1
Male,2018,Associate Professor,159,2007,175,0,175008,0,175008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,491,1180,1
Male,2004,Professor,135,1966,141,0,99192,0,99192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,715,1182,1
Male,2018,Professor,236,1991,260,0,26256,0,236304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,1183,1
Male,2018,Associate Professor,261,2006,264,0,180285,0,180285,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,469,1184,1
Male,2018,Professor,139,1985,22,0,125529,0,125529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1185,1
Male,2018,Assistant Professor,228,2014,209,0,135283,81333,138566.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,339,1186,0
Male,2018,Professor,261,1983,141,0,317333,0,317333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,402,1186,1
Male,2012,Professor,135,1982,197,0,120500,0,120500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,750,1187,1
Male,2011,Professor,226,1976,141,0,280175.04,49931.30859375,211687.53125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1188,1
Female,2016,Professor,226,1973,175,0,189008,0,190479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1188,1
Male,2011,Professor,111,1981,139,1,262726,0,262726,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1189,1
Male,2016,Assistant Professor,226,2013,220,0,136133,10926,138591.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,1190,0
Male,2016,Professor,209,1979,141,0,130977,0,130977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,693,1191,1
Male,2014,Professor,108,1978,10,0,146720.4,0,90169.6015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1192,1
Male,2017,Associate Professor,229,2009,248,0,195121.14,0,207755.609375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,365,1192,1
Male,2018,Professor,261,2001,41,0,265593,0,265593,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,547,1192,1
Male,2009,Associate Professor,242,1999,197,0,148500,0,148500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,610,1192,1
Male,2016,Professor,105,1982,153,0,184000,0,184000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,1192,1
Male,2005,Professor,111,1984,261,1,170793,0,170793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,1193,1
Male,2019,Associate Professor,11,1984,112,1,163179,0,163179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,1195,1
Male,2018,Professor,136,1979,141,0,234624,234624,234624,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,362,1195,1
Male,2005,Professor,242,1986,27,0,105601,0,105601,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,566,1195,1
Male,2018,Professor,242,2001,153,0,231334,0,231334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,1196,1
Male,2018,Professor,261,2005,223,0,280500,0,280500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1197,1
Male,2018,Professor,228,1970,220,0,232333,0,241133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174,1198,1
Female,2017,Professor,261,1973,171,0,189000,0,189000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,1199,1
Male,2015,Assistant Professor,236,2007,220,0,14932,0,134388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,286,1201,0
Male,2018,Professor,236,1983,49,0,17791,0,160119,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,388,1202,1
Male,2018,Professor,221,1982,98,0,225746,0,231698.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,757,1203,1
Male,2018,Professor,136,1981,261,0,142932,142932,142932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,690,1204,1
Male,2010,Professor,10,1992,54,1,160000,0,160000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,362,1205,1
Male,2017,Assistant Professor,229,2015,223,0,122299.98,0,122722.7421875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,1206,0
Male,2005,Professor,136,1986,226,0,210876,0,210876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,335,1207,1
Male,2018,Professor,136,1986,226,0,309197,309197,309197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,336,1207,1
Male,2018,Professor,10,2000,27,1,220000,0,220000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,717,1208,1
Male,2010,Assistant Professor,223,2001,41,0,141150,-7449.31982421875,142624.984375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,478,1209,0
Male,2018,Professor,261,1986,139,0,408875,0,408875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,598,1209,1
Female,2018,Assistant Professor,185,2012,153,0,120984.84,0,120984.84375,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,92,1210,0
Male,2010,Assistant Professor,10,2005,153,1,93000,0,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,1210,0
Male,2012,Assistant Professor,228,2006,175,0,93600,15966.66015625,102683,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,715,1210,0
Female,2006,Assistant Professor,229,1999,175,0,68352.96,0,68677.9609375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,760,1210,0
Male,2018,Professor,185,1993,159,1,225958.96,0,225958.953125,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,767,1210,1
Male,2018,Assistant Professor,226,2015,19,0,136800,34073,140233.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,1211,0
Male,2017,Professor,176,2002,135,1,203262.77,0,196111.171875,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,125,1212,1
Female,2018,Associate Professor,10,2003,223,1,171850,0,171850,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521,1213,1
Female,2017,Professor,108,2014,114,0,117109,0,117563.3984375,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,626,1213,1
Male,2018,Assistant Professor,225,2016,220,0,115808,13367,118462.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,766,1214,0
Male,2018,Associate Professor,242,2011,171,0,156500,0,156500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1215,1
Male,2017,Professor,108,2007,264,0,175876.8,0,179291.796875,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,399,1215,1
Male,2016,Assistant Professor,220,2012,98,0,155575,35900,157808.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153,1216,0
Male,2018,Associate Professor,159,2000,171,0,151632,0,151632,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,296,1217,1
Male,2017,Assistant Professor,236,2012,220,0,15676,0,141084,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,531,1217,0
Male,2018,Assistant Professor,185,2011,8,0,138489.32,0,138489.3125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,763,1217,0
Male,2018,Professor,111,1983,184,1,287641,0,287641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,1218,1
Male,2017,Associate Professor,229,1992,197,0,171055.78,0,169866.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,1219,1
Male,2018,Professor,159,2001,197,0,173904,0,173904,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,442,1220,1
Male,2007,Associate Professor,48,2000,261,0,107500,0,107500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,1221,1
Male,2018,Assistant Professor,105,2017,41,0,138000,3999.69,138000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121,1222,0
Male,2018,Associate Professor,223,2005,175,0,189650,21422,191616.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,754,1223,1
Male,2019,Professor,248,2001,33,0,234500,0,234500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1224,1
Female,2018,Assistant Professor,227,2015,149,0,185742,0,189750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,659,1225,0
Male,2019,Associate Professor,11,2008,153,1,262500,0,262500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,83,1226,1
Male,2018,Professor,223,1970,218,0,325256,0,348869.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,755,1227,1
Male,2018,Professor,48,1984,98,0,162862,0,162862,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,336,1228,1
Female,2016,Assistant Professor,209,2009,254,0,106911,0,106911,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,1229,0
Female,2017,Professor,176,2013,222,1,139874.67,0,149940.9375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115,1230,1
Male,2018,Assistant Professor,136,2015,41,0,128782,128782,128782,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,281,1230,0
Female,2012,Assistant Professor,135,2005,139,0,116500,0,116500,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,354,1230,0
Male,2018,Assistant Professor,185,2008,223,1,202940.49,0,202940.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,1230,0
Male,2018,Associate Professor,209,2006,139,1,174411,0,174411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,1230,1
Male,2007,Assistant Professor,185,2004,54,1,140070,0,140070,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,223,1231,0
Male,1999,Assistant Professor,159,1992,264,0,59976,0,59976,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,355,1231,0
Male,2018,Professor,136,1997,220,0,283533,283533,283533,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,356,1231,1
Female,2007,Assistant Professor,105,2000,41,0,83283.08,0,83283.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1231,0
Male,2018,Associate Professor,185,2008,170,1,179364.64,0,179364.640625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,1232,1
Male,2009,Professor,11,1989,175,1,195463.33,0,195463.328125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,1233,1
Male,2012,Assistant Professor,185,2008,54,1,159831.74,0,159831.734375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,762,1233,0
Female,2018,Professor,136,2001,212,0,165996,165996,165996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133,1234,1
Male,2016,Assistant Professor,111,2012,216,1,125012,0,125012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,544,1235,0
Male,2018,Assistant Professor,136,2015,98,0,128752,128752,128752,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,555,1236,0
Male,2018,Professor,236,1992,264,0,23959,0,215631,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,201,1237,1
Male,2018,Assistant Professor,136,2015,128,0,137653,137653,137653,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,86,1238,0
Female,2018,Associate Professor,209,2010,61,0,186147,0,186147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,1239,1
Male,2011,Assistant Professor,185,2010,264,1,177187.5,0,177187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1240,0
Male,2015,Assistant Professor,220,2013,168,0,63583,62700,140362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240,1241,0
